acquiring_object_id,acquired_object_id,price_amount,AUD,CAD,EUR,GBP,JPY,SEK,USD,cash,cash_and_stock,stock,acquiring_time_since_founded
c:3827,c:13219,383584888.88888888888,0,0,0,0,0,0,1,0,0,0,[5099.]
c:1504,c:1771,100000000,0,0,0,0,0,0,1,1,0,0,[5113.]
c:1438,c:260506,264731129.03225806452,0,0,0,0,0,0,1,0,0,0,[5115.]
c:1735,c:1834,61000000,0,0,0,0,0,0,1,1,0,0,[5116.]
c:351,c:13011,80000000,0,0,0,0,0,0,1,0,0,1,[5121.]
c:351,c:10771,320000000,0,0,0,0,0,0,1,0,0,1,[5121.]
c:59,c:63923,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5124.]
c:39451,c:52880,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5124.]
c:6676,c:26774,53000000,0,0,0,0,0,0,1,1,0,0,[5125.]
c:317,c:33881,705912372.54901960783,0,0,0,0,0,0,1,0,0,0,[5130.]
c:20972,c:14861,190000000,0,0,0,0,0,0,1,1,0,0,[5130.]
c:20442,c:7054,34000000,0,0,0,0,0,0,1,0,0,0,[5130.]
c:3524,c:23533,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5131.]
c:2506,c:52258,55000000,0,0,0,0,0,0,1,0,0,0,[5137.]
c:29,c:2149,160000000,0,0,0,0,0,0,1,0,0,0,[5143.]
c:317,c:7293,300000000,0,0,0,0,0,0,1,1,0,0,[5143.]
c:29,c:3963,40000000,0,0,0,0,0,0,1,0,0,0,[5147.]
c:874,c:63978,76625000.0,0,0,0,0,0,0,1,0,0,0,[5148.]
c:10453,c:6428,85000000,0,0,0,0,0,0,1,1,0,0,[5150.]
c:1972,c:53863,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5150.]
c:32983,c:32981,23650000,0,0,0,0,0,0,1,0,0,0,[5155.]
c:424,c:25132,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5157.]
c:34402,c:78624,240648666.66666666667,0,0,0,0,0,0,1,0,0,0,[5158.]
c:3161,c:149645,586051983.60655737703,0,0,0,0,0,0,1,0,0,0,[5159.]
c:17289,c:5617,294595406.4516129032,0,0,0,0,0,0,1,0,1,0,[5162.]
c:5378,c:65935,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5163.]
c:27812,c:5607,705912372.54901960783,0,0,0,0,0,0,1,0,0,0,[5165.]
c:3524,c:62776,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5171.]
c:28846,c:28845,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5174.]
c:8750,c:9436,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5175.]
c:83077,c:151578,777953544.30379746837,0,0,0,0,0,0,1,0,0,0,[5177.]
c:26216,c:26215,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5178.]
c:5622,c:57298,38000000,0,0,0,0,0,0,1,0,0,0,[5179.]
c:31516,c:11539,586051983.60655737703,0,0,0,0,0,0,1,0,0,0,[5180.]
c:28,c:61971,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5183.]
c:1360,c:24598,8000000,0,0,0,0,0,0,1,1,0,0,[5184.]
c:59,c:48039,341509583.33333333334,0,0,0,0,0,0,1,0,0,0,[5196.]
c:59,c:151444,240648666.66666666667,0,0,0,0,0,0,1,0,0,0,[5198.]
c:26480,c:164223,383584888.88888888888,0,0,0,0,0,0,1,0,1,0,[5204.]
c:7872,c:268863,11,0,0,0,0,0,0,1,0,0,0,[5205.]
c:41355,c:73071,586051983.60655737703,0,0,0,0,0,0,1,0,0,0,[5207.]
c:1611,c:28793,80000000,0,0,0,0,0,0,1,1,0,0,[5211.]
c:29,c:8537,212816227.27272727272,0,0,0,0,0,0,1,1,0,0,[5212.]
c:257251,c:257278,925000,0,1,0,0,0,0,0,0,1,0,[5218.]
c:26477,c:16562,594107027.02702702704,0,0,0,0,0,0,1,0,0,0,[5231.]
c:26266,c:67264,525000000,0,0,0,0,0,0,1,1,0,0,[5233.]
c:24879,c:25670,90000000,0,0,0,0,0,0,1,0,0,0,[5233.]
c:874,c:54222,100000000,0,0,0,0,0,0,1,0,0,0,[5234.]
c:29631,c:51105,15470000,0,0,0,1,0,0,0,0,0,0,[5240.]
c:599,c:8676,264731129.03225806452,0,0,0,0,0,0,1,0,0,0,[5240.]
c:1972,c:140897,12000000,0,0,0,0,0,0,1,0,0,0,[5242.]
c:26627,c:26628,425000000,0,0,0,0,0,0,1,0,0,0,[5246.]
c:333,c:195884,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5247.]
c:3827,c:5932,383584888.88888888888,0,0,0,0,0,0,1,0,0,0,[5253.]
c:3827,c:101944,383584888.88888888888,0,0,0,0,0,0,1,0,0,0,[5253.]
c:15299,c:21660,120000000,0,0,0,0,0,0,1,0,0,0,[5254.]
c:214563,c:27924,212816227.27272727272,0,0,0,0,0,0,1,0,0,0,[5255.]
c:9786,c:28305,302894232.55813953487,0,0,0,0,0,0,1,0,0,0,[5260.]
c:9784,c:13681,383584888.88888888888,0,0,0,0,0,0,1,0,0,0,[5265.]
c:8123,c:21529,586051983.60655737703,0,0,0,0,0,0,1,1,0,0,[5265.]
c:59,c:6838,125000000,0,0,0,0,0,0,1,1,0,0,[5266.]
c:24879,c:24877,251000000,0,0,0,0,0,0,1,0,0,1,[5266.]
c:1972,c:12178,2500000000,0,0,0,0,0,0,1,0,0,0,[5268.]
c:62791,c:38688,47500000,0,0,0,0,0,0,1,1,0,0,[5268.]
c:1972,c:195233,181000000.0,0,0,0,0,0,0,1,0,0,0,[5271.]
c:59413,c:58803,5500000,0,0,0,0,0,0,1,1,0,0,[5274.]
c:3524,c:50727,100000000,0,0,0,0,0,0,1,0,0,0,[5277.]
c:22008,c:28331,17500000,0,0,1,0,0,0,0,1,0,0,[5279.]
c:31522,c:2037,3500000,0,0,0,0,0,0,1,1,0,0,[5282.]
c:8750,c:22745,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5285.]
c:317,c:7292,294595406.4516129032,0,0,0,0,0,0,1,0,0,0,[5289.]
c:24869,c:149089,14400000,0,0,0,0,0,0,1,0,1,0,[5296.]
c:5990,c:69834,586051983.60655737703,0,0,0,0,0,0,1,0,0,0,[5296.]
c:30522,c:30523,212816227.27272727272,0,0,0,0,0,0,1,1,0,0,[5302.]
c:153,c:69371,705912372.54901960783,0,0,0,0,0,0,1,0,0,0,[5304.]
c:56633,c:236453,692000000,0,0,0,0,0,0,1,0,0,0,[5304.]
c:31710,c:31709,585890000,0,0,0,0,0,0,1,0,0,0,[5309.]
c:9884,c:38551,383584888.88888888888,0,0,0,0,0,0,1,0,0,0,[5311.]
c:5378,c:145037,383584888.88888888888,0,0,0,0,0,0,1,0,0,0,[5313.]
c:838,c:40184,240648666.66666666667,0,0,0,0,0,0,1,1,0,0,[5315.]
c:5990,c:39521,1260000000,0,0,0,0,0,0,1,0,0,0,[5317.]
c:601,c:39029,10000000,0,0,0,0,0,0,1,1,0,0,[5325.]
c:1735,c:13168,72500000,0,0,0,0,0,0,1,0,0,0,[5325.]
c:351,c:11313,1100000000,0,0,0,0,0,0,1,0,0,1,[5325.]
c:845,c:20263,294595406.4516129032,0,0,0,0,0,0,1,0,0,0,[5326.]
c:317,c:9134,294595406.4516129032,0,0,0,0,0,0,1,0,0,0,[5326.]
c:28772,c:28770,1960000,0,0,0,0,0,0,1,0,0,0,[5326.]
c:22312,c:593,560800000,0,0,0,0,0,0,1,0,0,0,[5327.]
c:26944,c:13854,20700000,0,0,0,0,0,0,1,0,0,0,[5327.]
c:3132,c:37215,18500000,0,0,0,0,0,0,1,0,0,0,[5329.]
c:59,c:190214,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5331.]
c:838,c:69336,39100000,0,0,0,0,0,0,1,1,0,0,[5339.]
c:59,c:52346,294595406.4516129032,0,0,0,0,0,0,1,0,0,0,[5342.]
c:680,c:72750,270000000.0,0,0,0,0,0,0,1,0,0,0,[5345.]
c:59257,c:22877,446863953.48837209304,0,0,0,0,0,0,1,0,0,0,[5346.]
c:62791,c:27285,82000000,0,0,0,0,0,0,1,0,0,0,[5347.]
c:317,c:2279,294595406.4516129032,0,0,0,0,0,0,1,0,0,0,[5349.]
c:317,c:2279,294595406.4516129032,0,0,0,0,0,0,1,0,0,0,[5350.]
c:55091,c:51314,25300000,0,0,0,0,0,0,1,0,0,0,[5351.]
c:3161,c:59436,92000000.0,0,0,0,0,0,0,1,0,0,0,[5353.]
c:29738,c:29746,594107027.02702702704,0,0,0,0,0,0,1,0,0,0,[5361.]
c:26135,c:27647,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5366.]
c:36871,c:95,50000000,0,0,0,0,0,0,1,0,0,0,[5368.]
c:4779,c:43595,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5370.]
c:264962,c:264964,50000000,0,0,1,0,0,0,0,0,0,0,[5372.]
c:265611,c:102849,96000000,0,0,0,0,0,0,1,0,0,0,[5374.]
c:265614,c:259682,115000000,0,0,0,0,0,0,1,0,0,0,[5374.]
c:266646,c:266640,15000000,0,0,0,0,0,0,1,0,0,0,[5379.]
c:16591,c:32783,60600000,0,0,0,0,0,0,1,1,0,0,[5381.]
c:59840,c:143700,73000000,0,0,0,0,0,0,1,0,0,0,[5381.]
c:8750,c:26490,152000000,0,0,0,0,0,0,1,1,0,0,[5382.]
c:25558,c:33040,302894232.55813953487,0,0,0,0,0,0,1,0,0,0,[5384.]
c:26521,c:3168,294595406.4516129032,0,0,0,0,0,0,1,0,1,0,[5386.]
c:838,c:37769,315000000,0,0,0,0,0,0,1,1,0,0,[5387.]
c:29556,c:29557,341509583.33333333334,0,0,0,0,0,0,1,0,0,0,[5387.]
c:59,c:32475,1100000000,0,0,0,0,0,0,1,0,0,0,[5391.]
c:1735,c:12626,174000000,0,0,0,0,0,0,1,0,0,0,[5393.]
c:15299,c:149918,103000000,0,0,0,0,0,0,1,0,0,0,[5393.]
c:609,c:2972,294595406.4516129032,0,0,0,0,0,0,1,0,0,0,[5394.]
c:26477,c:46375,594107027.02702702704,0,0,0,0,0,0,1,0,0,0,[5399.]
c:8750,c:1350,446863953.48837209304,0,0,0,0,0,0,1,0,0,0,[5399.]
c:317,c:13089,705912372.54901960783,0,0,0,0,0,0,1,0,0,0,[5406.]
c:317,c:13089,705912372.54901960783,0,0,0,0,0,0,1,0,0,0,[5408.]
c:333,c:46943,800000000,0,0,0,0,0,0,1,1,0,0,[5413.]
c:29426,c:29427,22010000,0,0,0,0,0,0,1,0,0,0,[5414.]
c:8750,c:15598,95000000,0,0,0,0,0,0,1,1,0,0,[5417.]
c:1444,c:1409,20000000,0,0,0,0,0,0,1,0,0,0,[5417.]
c:36946,c:10795,586051983.60655737703,0,0,0,0,0,0,1,0,0,0,[5418.]
c:40606,c:31912,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5421.]
c:14904,c:9306,21700000,0,0,0,0,0,0,1,1,0,0,[5422.]
c:1727,c:33640,160000000,0,0,0,0,0,0,1,1,0,0,[5425.]
c:4500,c:1645,196700000.0,0,0,0,0,0,0,1,0,0,0,[5425.]
c:29580,c:9394,294595406.4516129032,0,0,0,0,0,0,1,0,0,0,[5429.]
c:58927,c:102867,81250000.0,0,0,0,0,0,0,1,0,0,0,[5432.]
c:1942,c:18382,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5435.]
c:249283,c:281532,90000000,0,0,0,0,0,0,1,0,0,0,[5439.]
c:41953,c:144822,212816227.27272727272,0,0,0,0,0,0,1,0,0,0,[5446.]
c:42365,c:79582,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5457.]
c:32085,c:44268,294595406.4516129032,0,0,0,0,0,0,1,0,0,0,[5457.]
c:601,c:226030,11000000,0,0,0,0,0,0,1,0,1,0,[5461.]
c:39451,c:44170,3750000,0,0,0,0,0,0,1,1,0,0,[5471.]
c:59,c:59610,302894232.55813953487,0,0,0,0,0,0,1,0,0,0,[5473.]
c:246335,c:257652,18000,0,0,0,0,0,0,1,1,0,0,[5479.]
c:246335,c:257651,19000,0,0,0,0,0,0,1,1,0,0,[5479.]
c:25,c:3167,264731129.03225806452,0,0,0,0,0,0,1,0,0,0,[5479.]
c:246335,c:257653,19800,0,0,0,0,0,0,1,1,0,0,[5481.]
c:39350,c:39352,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5484.]
c:532,c:285,446863953.48837209304,0,0,0,0,0,0,1,0,0,0,[5485.]
c:59,c:27057,383584888.88888888888,0,0,0,0,0,0,1,0,0,0,[5488.]
c:76120,c:41209,240648666.66666666667,0,0,0,0,0,0,1,0,0,0,[5490.]
c:66687,c:66684,48500000,0,0,0,0,0,0,1,1,0,0,[5497.]
c:2584,c:40271,8000000,0,0,0,0,0,0,1,1,0,0,[5498.]
c:7416,c:1789,3000000,0,0,0,0,0,0,1,0,0,0,[5502.]
c:19308,c:40688,212816227.27272727272,0,0,0,0,0,0,1,0,0,0,[5503.]
c:26477,c:25755,594107027.02702702704,0,0,0,0,0,0,1,0,0,0,[5504.]
c:59,c:153097,40000000,0,0,0,0,0,0,1,0,0,0,[5504.]
c:12287,c:1217,880797619.04761904763,0,0,0,0,0,0,1,0,0,0,[5505.]
c:5208,c:27021,594107027.02702702704,0,0,0,0,0,0,1,0,0,0,[5509.]
c:5990,c:25827,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5520.]
c:59,c:273639,23000000,0,0,0,0,0,0,1,0,0,0,[5522.]
c:187850,c:187848,705912372.54901960783,0,0,0,0,0,0,1,0,0,0,[5523.]
c:39040,c:1266,92000000.0,0,0,0,0,0,0,1,0,0,0,[5531.]
c:3161,c:172974,586051983.60655737703,0,0,0,0,0,0,1,0,0,0,[5536.]
c:283612,c:150432,25000000,1,0,0,0,0,0,0,0,0,0,[5538.]
c:26135,c:51821,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5540.]
c:1504,c:1194,9500000,0,0,0,0,0,0,1,1,0,0,[5553.]
c:22851,c:46602,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5553.]
c:50482,c:103343,294595406.4516129032,0,0,0,0,0,0,1,0,0,0,[5558.]
c:6676,c:153103,22500000.0,0,0,0,0,0,0,1,0,0,0,[5563.]
c:6676,c:41720,22500000.0,0,0,0,0,0,0,1,0,0,0,[5563.]
c:317,c:11761,383584888.88888888888,0,0,0,0,0,0,1,0,0,0,[5569.]
c:44008,c:10139,586051983.60655737703,0,0,0,0,0,0,1,0,0,0,[5569.]
c:13593,c:43410,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5569.]
c:20,c:22203,75000000,0,0,0,0,0,0,1,0,0,0,[5571.]
c:40606,c:17294,181000000.0,0,0,0,0,0,0,1,0,0,0,[5573.]
c:609,c:45364,1575000,0,0,0,0,0,0,1,0,0,0,[5575.]
c:28,c:10928,341509583.33333333334,0,0,0,0,0,0,1,0,0,0,[5576.]
c:154800,c:49446,302894232.55813953487,0,0,0,0,0,0,1,0,0,0,[5578.]
c:351,c:9352,294595406.4516129032,0,0,0,0,0,0,1,0,0,0,[5583.]
c:1942,c:20415,196700000.0,0,0,0,0,0,0,1,0,0,0,[5584.]
c:20,c:8112,200000000,0,0,0,0,0,0,1,1,0,0,[5589.]
c:5473,c:58494,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5593.]
c:424,c:5700,370000000,0,0,0,0,0,0,1,1,0,0,[5602.]
c:26738,c:27163,22000000,0,0,0,0,0,0,1,0,0,0,[5611.]
c:24869,c:183584,398972500.0,0,0,0,0,0,0,1,0,0,0,[5616.]
c:3136,c:26506,180000000,0,0,0,0,0,0,1,0,0,0,[5618.]
c:163386,c:162231,383584888.88888888888,0,0,0,0,0,0,1,0,0,0,[5620.]
c:30883,c:48632,121000000,0,0,0,0,0,0,1,0,0,0,[5626.]
c:1008,c:78020,2200000,0,0,0,0,0,0,1,0,0,0,[5634.]
c:39451,c:2957,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5639.]
c:26805,c:26804,19000000,0,0,0,0,0,0,1,0,0,0,[5644.]
c:317,c:668,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5645.]
c:26135,c:16725,880797619.04761904763,0,0,0,0,0,0,1,0,0,0,[5651.]
c:41119,c:9905,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5653.]
c:5623,c:78645,705912372.54901960783,0,0,0,0,0,0,1,1,0,0,[5658.]
c:28,c:62028,594107027.02702702704,0,0,0,0,0,0,1,0,0,0,[5658.]
c:26797,c:1967,160000000,0,0,0,0,0,0,1,0,0,0,[5661.]
c:25809,c:25811,22900000,0,0,0,0,0,0,1,0,0,0,[5664.]
c:39451,c:26635,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5665.]
c:28730,c:28732,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5666.]
c:11082,c:12885,446863953.48837209304,0,0,0,0,0,0,1,0,0,0,[5674.]
c:2334,c:26573,20000000,0,0,0,0,0,0,1,1,0,0,[5676.]
c:3169,c:18470,586051983.60655737703,0,0,0,0,0,0,1,0,0,0,[5677.]
c:317,c:508,1200000000,0,0,0,0,0,0,1,0,0,1,[5681.]
c:29,c:3770,20000000,0,0,0,0,0,0,1,1,0,0,[5682.]
c:851,c:2270,125000000,0,0,0,0,0,0,1,0,0,1,[5687.]
c:20,c:2275,135000000,0,0,0,0,0,0,1,0,0,0,[5691.]
c:20,c:30954,215000000,0,0,0,0,0,0,1,1,0,0,[5702.]
c:31611,c:64928,302894232.55813953487,0,0,0,0,0,0,1,0,0,0,[5711.]
c:28,c:42262,7400000000,0,0,0,0,0,0,1,0,0,1,[5716.]
c:5040,c:61326,13000000,0,0,1,0,0,0,0,0,0,0,[5717.]
c:41355,c:169569,240648666.66666666667,0,0,0,0,0,0,1,0,0,0,[5717.]
c:4733,c:30554,264731129.03225806452,0,0,0,0,0,0,1,0,0,0,[5718.]
c:259443,c:58141,35000000,0,0,0,0,0,0,1,0,0,0,[5718.]
c:42930,c:64829,12000000,0,0,0,0,0,0,1,0,1,0,[5722.]
c:10453,c:28243,42140000,0,0,0,0,0,0,1,0,0,0,[5726.]
c:42590,c:9003,294595406.4516129032,0,0,0,0,0,0,1,0,0,1,[5734.]
c:14159,c:56756,398972500.0,0,0,0,0,0,0,1,0,0,1,[5735.]
c:2506,c:6356,264731129.03225806452,0,0,0,0,0,0,1,0,0,0,[5735.]
c:845,c:13633,705912372.54901960783,0,0,0,0,0,0,1,0,0,0,[5735.]
c:265622,c:265625,273000000,0,0,0,0,0,0,1,0,0,0,[5739.]
c:10453,c:6811,14900000,0,0,0,0,0,0,1,1,0,0,[5744.]
c:46181,c:185341,644000000,0,0,0,0,0,0,1,0,0,0,[5745.]
c:27380,c:27378,4950000,0,0,0,0,0,0,1,0,0,0,[5748.]
c:29516,c:29515,594107027.02702702704,0,0,0,0,0,0,1,0,0,0,[5749.]
c:29456,c:29455,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5751.]
c:16403,c:34785,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[5752.]
c:29371,c:51342,43000000,0,0,0,0,0,0,1,0,1,0,[5753.]
c:20,c:3502,180000000,0,0,0,0,0,0,1,0,0,0,[5757.]
c:14904,c:12539,650000000,0,0,0,0,0,0,1,1,0,0,[5762.]
c:24869,c:56728,21500000,0,0,0,0,0,0,1,0,0,0,[5765.]
c:5990,c:38721,446863953.48837209304,0,0,0,0,0,0,1,0,0,0,[5766.]
